file_name,category
1923908.jpg,28.08 Застройщик
1923909.jpg,28.08 Застройщик
1923910.jpg,28.08 Застройщик
1923911.jpg,28.08 Застройщик
1923912.jpg,28.08 Застройщик
1923913.jpg,28.08 Застройщик
1923914.jpg,28.08 Застройщик
1923915.jpg,28.08 Застройщик
1923916.jpg,28.08 Застройщик
1923921.jpg,01.01 Прочая реклама
1923922.jpg,01.01 Прочая реклама
1923934.mp4,01.01 Прочая реклама
1923974.mp4,01.01 Прочая реклама
1923975.mp4,01.01 Прочая реклама
1923976.mp4,01.01 Прочая реклама
1923977.mp4,01.01 Прочая реклама
1923982.mp4,09.02 Иные акции
1923983.mp4,09.02 Иные акции
1923984.mp4,09.02 Иные акции
1923985.mp4,09.02 Иные акции
1924017.mp4,01.01 Прочая реклама
1924018.mp4,01.01 Прочая реклама
1924019.mp4,01.01 Прочая реклама
1924020.mp4,01.01 Прочая реклама
1924021.mp4,01.01 Прочая реклама
1924022.mp4,01.01 Прочая реклама
1924023.mp4,01.01 Прочая реклама
1924024.mp4,01.01 Прочая реклама
1924025.mp4,01.01 Прочая реклама
1924026.mp4,01.01 Прочая реклама
1924050.jpg,01.01 Прочая реклама
1924055.jpg,01.01 Прочая реклама
1924056.jpg,01.01 Прочая реклама
1924073.jpeg,09.02 Иные акции
1924084.mp4,09.02 Иные акции
1924093.png,01.01 Прочая реклама
1924124.jpg,01.01 Прочая реклама
1924144.jpg,01.01 Прочая реклама
1924145.jpg,01.01 Прочая реклама
1924146.jpg,01.01 Прочая реклама
1924147.jpg,01.01 Прочая реклама
1924148.jpg,01.01 Прочая реклама
1924149.jpg,01.01 Прочая реклама
1924150.jpg,01.01 Прочая реклама
1924151.jpg,01.01 Прочая реклама
1924152.jpg,01.01 Прочая реклама
1924153.jpg,01.01 Прочая реклама
1924154.jpg,01.01 Прочая реклама
1924155.jpg,01.01 Прочая реклама
1924156.jpg,01.01 Прочая реклама
1924157.jpg,01.01 Прочая реклама
1924158.jpg,01.01 Прочая реклама
1924159.jpg,01.01 Прочая реклама
1924160.jpg,01.01 Прочая реклама
1924161.jpg,01.01 Прочая реклама
1924168.jpg,24.01 Медицинские услуги
1924214.MP4,01.01 Прочая реклама
1924242.jpg,01.01 Прочая реклама
1924243.jpg,01.01 Прочая реклама
1924251.mp4,05.05 Физическое лицо
1924252.mp4,05.05 Физическое лицо
1924257.jpg,01.01 Прочая реклама
1924258.pdf,01.01 Прочая реклама
1924263.jpg,01.01 Прочая реклама
1924268.jpg,28.10 Построенная недвижимость
1924269.jpg,28.10 Построенная недвижимость
1924276.jpg,01.01 Прочая реклама
1924298.jpg,05.07 QR-код / адрес сайта
1924305.jpg,01.01 Прочая реклама
1924306.jpg,01.01 Прочая реклама
1924307.jpg,01.01 Прочая реклама
1924319.mp4,28.01 Финансовая организация (банк брокер страхование и т.д.)
1924320.jpg,28.01 Финансовая организация (банк брокер страхование и т.д.)
1924323.jpg,01.01 Прочая реклама
1924332.mp4,01.01 Прочая реклама
1924333.mp4,01.01 Прочая реклама
1924343.jpg,01.01 Прочая реклама
1924359.jpg,05.05 Физическое лицо
1924360.jpg,05.05 Физическое лицо
1924361.jpg,05.05 Физическое лицо
1924362.jpg,05.05 Физическое лицо
1924363.jpg,05.05 Физическое лицо
1924364.jpg,05.05 Физическое лицо
1924365.jpg,05.05 Физическое лицо
1924374.jpg,01.01 Прочая реклама
1924375.jpg,01.01 Прочая реклама
1924383.jpg,28.08 Застройщик
1924384.jpg,28.08 Застройщик
1924387.jpg,28.08 Застройщик
1924389.jpg,28.08 Застройщик
1924390.jpg,28.08 Застройщик
1924400.jpe,09.02 Иные акции
1924425.jpg,28.08 Застройщик
1924443.jpg,01.01 Прочая реклама
1924444.jpg,01.01 Прочая реклама
1924461.jpg,01.01 Прочая реклама
1924469.mp4,01.01 Прочая реклама
1924470.mp4,01.01 Прочая реклама
1924489.jpg,01.01 Прочая реклама
1924490.pdf,01.01 Прочая реклама
1924493.jpg,28.08 Застройщик
1924494.jpg,28.08 Застройщик
1924495.jpg,28.08 Застройщик
1924496.jpg,28.08 Застройщик
1924497.jpg,28.08 Застройщик
1924541.JPG,"21.04 Безалкогольное пиво/вино,09.02 Иные акции"
1924559.png,01.01 Прочая реклама
1924565.jpg,24.01 Медицинские услуги
1924576.jpg,01.01 Прочая реклама
1924583.JPG,24.01 Медицинские услуги
1924584.JPG,24.01 Медицинские услуги
1924603.jpg,01.01 Прочая реклама
1924619.pdf,01.01 Прочая реклама
1924620.mp4,01.01 Прочая реклама
1924627.jpg,02.04 Объявление о продаже
1924641.jpg,28.10 Построенная недвижимость
1924645.mp4,01.01 Прочая реклама
1924648.jpg,"02.03 Объявление о работе,01.01 Прочая реклама,21.03 Бар ресторан"
1924649.jpg,"02.03 Объявление о работе,01.01 Прочая реклама,21.03 Бар ресторан"
1924651.jpg,01.01 Прочая реклама
1924656.mp4,01.01 Прочая реклама
1924657.mp4,01.01 Прочая реклама
1924667.mp4,"01.01 Прочая реклама,09.02 Иные акции"
1924668.mp4,"01.01 Прочая реклама,09.02 Иные акции"
1924669.mp4,"01.01 Прочая реклама,09.02 Иные акции"
1924680.mp4,01.01 Прочая реклама
1924684.jpg,01.01 Прочая реклама
1924685.jpg,01.01 Прочая реклама
1924686.jpg,01.01 Прочая реклама
1924687.jpg,01.01 Прочая реклама
1924688.jpg,01.01 Прочая реклама
1924706.jpg,01.01 Прочая реклама
1924728.jpg,01.01 Прочая реклама
1924738.jpg,01.01 Прочая реклама
1924739.jpg,01.01 Прочая реклама
1924751.mp4,01.01 Прочая реклама
1924763.jpg,09.02 Иные акции
1924786.mp4,28.10 Построенная недвижимость
1924787.mp4,28.10 Построенная недвижимость
1924788.mp4,28.10 Построенная недвижимость
1924789.mp4,28.10 Построенная недвижимость
1924790.mp4,28.10 Построенная недвижимость
1924791.mp4,28.10 Построенная недвижимость
1924792.mp4,28.10 Построенная недвижимость
1924793.mp4,28.10 Построенная недвижимость
1924794.mp4,28.10 Построенная недвижимость
1924795.mp4,28.10 Построенная недвижимость
1924796.mp4,28.10 Построенная недвижимость
1924797.mp4,28.10 Построенная недвижимость
1924798.mp4,28.10 Построенная недвижимость
1924799.mp4,28.10 Построенная недвижимость
1924850.mp4,01.01 Прочая реклама
1924870.jpg,01.01 Прочая реклама
1924889.jpg,"05.05 Физическое лицо,01.01 Прочая реклама"
1924899.tif,28.08 Застройщик
1924900.jpg,28.08 Застройщик
1924923.mp4,28.02 Кредит/Ипотека
1924924.png,28.02 Кредит/Ипотека
1924925.mp4,28.02 Кредит/Ипотека
1924926.jpg,28.02 Кредит/Ипотека
1924927.jpg,28.02 Кредит/Ипотека
1924928.jpg,28.02 Кредит/Ипотека
1924946.png,28.10 Построенная недвижимость
1924947.png,28.10 Построенная недвижимость
1924948.jpg,28.10 Построенная недвижимость
1925007.jpg,01.01 Прочая реклама
1925008.jpg,01.01 Прочая реклама
1925009.jpg,01.01 Прочая реклама
1925010.jpg,01.01 Прочая реклама
1925079.mp4,21.03 Бар ресторан
1925089.jpg,01.01 Прочая реклама
1925090.jpg,01.01 Прочая реклама
1925107.jpg,05.02 Иностранные слова
1925108.jpg,05.02 Иностранные слова
1925112.jpg,01.01 Прочая реклама
1925137.mp4,10.01 Социальная реклама
1925214.mp4,01.01 Прочая реклама
1925215.png,01.01 Прочая реклама
1925218.mp4,01.01 Прочая реклама
1925219.mp4,01.01 Прочая реклама
1925229.jpg,28.10 Построенная недвижимость
1925260.jpg,01.01 Прочая реклама
1925261.jpg,01.01 Прочая реклама
1925277.zip,09.01 Стимулирующее мероприятие
1925281.jpg,09.01 Стимулирующее мероприятие
1925282.jpg,09.01 Стимулирующее мероприятие
1925290.png,28.10 Построенная недвижимость
1925297.jpg,01.01 Прочая реклама
1925316.png,01.01 Прочая реклама
1925317.png,01.01 Прочая реклама
1925318.png,01.01 Прочая реклама
1925319.png,01.01 Прочая реклама
1925368.mp4,21.04 Безалкогольное пиво/вино
1925369.mp4,21.04 Безалкогольное пиво/вино
1925380.mp4,01.01 Прочая реклама
1925381.mp4,01.01 Прочая реклама
1925387.jpeg,"05.07 QR-код / адрес сайта,01.01 Прочая реклама"
1925391.jpg,01.01 Прочая реклама
1925392.jpg,01.01 Прочая реклама
1925399.jpg,01.01 Прочая реклама
1925400.jpg,01.01 Прочая реклама
1925401.jpg,01.01 Прочая реклама
1925435.jpg,01.01 Прочая реклама
1925445.jpg,09.02 Иные акции
1925467.mp4,01.01 Прочая реклама
1925522.mp4,01.01 Прочая реклама
1925523.mp4,01.01 Прочая реклама
1925524.mp4,01.01 Прочая реклама
1925525.mp4,01.01 Прочая реклама
1925526.mp4,01.01 Прочая реклама
1925527.mp4,01.01 Прочая реклама
